DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
12-DEC-2017,3210.35,3210.85,3156,3165.7,219008,3165.7
11-DEC-2017,3216.1,3237.35,3173.8,3210.85,175534,3210.85
08-DEC-2017,3235.7,3239.95,3200,3212.65,268936,3212.65
07-DEC-2017,3110.65,3208.9,3110.65,3196.05,292357,3196.05
06-DEC-2017,3155,3155,3102.65,3109.55,212605,3109.55
05-DEC-2017,3197.7,3197.7,3145.55,3163.9,272147,3163.9
04-DEC-2017,3246.9,3247,3182.8,3198.7,177911,3198.7
01-DEC-2017,3338,3339.3,3202.2,3216.9,438600,3216.9
30-NOV-2017,3304.45,3373.8,3285.85,3305.5,489763,3305.5
29-NOV-2017,3301,3330.95,3294,3315.9,287207,3315.9
28-NOV-2017,3275,3307.8,3261.1,3289.15,231860,3289.15
27-NOV-2017,3289,3289,3255.75,3271.4,208372,3271.4
24-NOV-2017,3310,3327.9,3278.95,3288.3,336075,3288.3
23-NOV-2017,3324,3329.6,3250,3264.65,149829,3264.65
22-NOV-2017,3316.95,3348,3307.1,3313.2,304485,3313.2
21-NOV-2017,3254.7,3307,3251,3300.25,218921,3300.25
20-NOV-2017,3200,3255,3200,3242,209888,3242
17-NOV-2017,3230,3246.45,3193.25,3206.85,247099,3206.85
16-NOV-2017,3225,3250,3187.55,3208.85,159508,3208.85
15-NOV-2017,3260,3282,3207.25,3212.95,165929,3212.95
14-NOV-2017,3239.7,3287.1,3203.1,3266.55,230037,3266.55
13-NOV-2017,3268,3282.7,3215.1,3223,246148,3223
10-NOV-2017,3200,3275,3181.45,3253.35,416184,3253.35
09-NOV-2017,3197.95,3216.9,3192.05,3200,267945,3200
08-NOV-2017,3174.9,3211.15,3162.8,3189.05,250148,3189.05
07-NOV-2017,3239,3239,3146.05,3161.65,281480,3161.65
06-NOV-2017,3211,3244.5,3199,3209.85,154249,3209.85
03-NOV-2017,3228,3254,3211,3217.45,183308,3217.45
02-NOV-2017,3277,3278,3216.55,3241.1,199530,3241.1
01-NOV-2017,3270,3293.95,3229.85,3239.75,282258,3239.75
31-OCT-2017,3270.05,3296,3250.45,3257.1,195420,3257.1
30-OCT-2017,3310.7,3323.9,3275,3282.2,139317,3282.2
27-OCT-2017,3300,3344.9,3275.7,3300.15,277293,3300.15
26-OCT-2017,3233.9,3295,3211.75,3283.4,185904,3283.4
25-OCT-2017,3264,3264,3219.55,3232.25,123563,3232.25
24-OCT-2017,3210.55,3229,3195.25,3210.05,166189,3210.05
23-OCT-2017,3192,3229,3158,3217.65,300953,3217.65
18-OCT-2017,3249.95,3265,3208.2,3226.8,288969,3226.8
17-OCT-2017,3235,3315,3218.65,3259.95,920067,3259.95
16-OCT-2017,3175,3239,3170.1,3224.8,255885,3224.8
13-OCT-2017,3164,3180,3136,3160.85,255125,3160.85
12-OCT-2017,3169.95,3173.5,3117,3155.9,311670,3155.9
11-OCT-2017,3134.7,3216.9,3106,3143.9,432980,3143.9
10-OCT-2017,3142.9,3142.9,3105.65,3134.7,213575,3134.7
09-OCT-2017,3138,3151.9,3118,3125.45,113070,3125.45
06-OCT-2017,3145.1,3154.75,3131,3141.55,125550,3141.55
05-OCT-2017,3175,3190,3121.3,3130.8,131961,3130.8
04-OCT-2017,3152.45,3209,3129.1,3173.5,203556,3173.5
03-OCT-2017,3186,3212.95,3145.65,3162.2,481726,3162.2
29-SEP-2017,3064,3138.6,3051.15,3109.4,368325,3109.4
28-SEP-2017,3034,3056,3019.05,3039.45,324106,3039.45
27-SEP-2017,3055.2,3066,3007,3031.25,271027,3031.25
26-SEP-2017,3032,3058,3030,3044.9,210821,3044.9
25-SEP-2017,3058.4,3058.4,3004.8,3044.1,412640,3044.1
22-SEP-2017,3064,3084.65,3008.05,3042.45,277811,3042.45
21-SEP-2017,3090.55,3135,3068.65,3078.85,339952,3078.85
20-SEP-2017,3115,3119.7,3084.2,3090.55,179312,3090.55
19-SEP-2017,3138,3155.05,3108.3,3115.45,232404,3115.45
18-SEP-2017,3045.1,3149,3045.1,3137.4,719616,3137.4
15-SEP-2017,2918,3036.05,2901.5,3025.6,578878,3025.6
14-SEP-2017,2945,2956.95,2916.05,2928.35,128663,2928.35
13-SEP-2017,2929,2974,2920,2934.95,168435,2934.95
12-SEP-2017,2939,2946.95,2915,2935.75,139203,2935.75
11-SEP-2017,2940,2948,2910,2929.6,153148,2929.6
08-SEP-2017,2952,2984.5,2906.2,2915.45,177449,2915.45
07-SEP-2017,2940,2977,2900.95,2965.45,292925,2965.45
06-SEP-2017,2938,2939,2900.05,2920.55,171348,2920.55
05-SEP-2017,2927,2969.7,2905.05,2950.7,353285,2950.7
04-SEP-2017,2916,2933.6,2889.95,2915.15,345756,2915.15
01-SEP-2017,2827.9,2935,2827.9,2916.35,722050,2916.35
31-AUG-2017,2760,2828.45,2731.35,2814.5,508660,2814.5
30-AUG-2017,2735,2766.95,2735,2750.55,147597,2750.55
29-AUG-2017,2740,2751.2,2715,2726.6,175171,2726.6
28-AUG-2017,2740,2753.2,2704,2742.05,227147,2742.05
24-AUG-2017,2764.3,2764.3,2710.1,2728.55,213909,2728.55
23-AUG-2017,2757,2769.9,2720.05,2754.65,117188,2754.65
22-AUG-2017,2779.9,2779.9,2731.55,2740.55,80340,2740.55
21-AUG-2017,2811,2820,2760.1,2766.5,77884,2766.5
18-AUG-2017,2817.8,2824.3,2791,2811.35,128913,2811.35
17-AUG-2017,2850,2868.1,2816,2825.85,152160,2825.85
16-AUG-2017,2832,2861,2810.05,2849.2,129201,2849.2
14-AUG-2017,2798,2841.8,2786,2831.6,165120,2831.6
11-AUG-2017,2780,2798.45,2750,2788.2,321890,2788.2
10-AUG-2017,2818,2831.15,2761,2796.2,497306,2796.2
09-AUG-2017,2919.5,2929.05,2807.1,2831.15,305248,2831.15
08-AUG-2017,2890,2981,2876,2911.6,763401,2911.6
07-AUG-2017,2875,2903.55,2868.35,2889.25,169287,2889.25
04-AUG-2017,2824,2900,2811.15,2874.65,257208,2874.65
03-AUG-2017,2805,2838.7,2800.05,2834.25,325945,2834.25
02-AUG-2017,2789.95,2817.7,2786,2802.9,298840,2802.9
01-AUG-2017,2812,2830.5,2798.05,2823.4,190726,2823.4
31-JUL-2017,2845,2845,2785,2808.55,173664,2808.55
28-JUL-2017,2810,2867,2804.45,2828.15,136729,2828.15
27-JUL-2017,2849.5,2869.1,2825.05,2840.3,306789,2840.3
26-JUL-2017,2846,2852.8,2829.2,2841.35,252553,2841.35
25-JUL-2017,2840,2862.4,2819.25,2847.7,220402,2847.7
24-JUL-2017,2815,2834.95,2802.2,2826.75,204810,2826.75
21-JUL-2017,2818.6,2840.7,2806.35,2815.8,319397,2815.8
20-JUL-2017,2823.4,2855.85,2800.1,2818.6,675692,2818.6
19-JUL-2017,2834,2835,2802.4,2823.7,247730,2823.7
18-JUL-2017,2827.8,2847.9,2818,2831.75,195878,2831.75
17-JUL-2017,2819.85,2828.55,2800,2821.25,134022,2821.25
14-JUL-2017,2800,2816.9,2767.55,2809.8,150816,2809.8
13-JUL-2017,2795,2806.75,2780.45,2789.75,303857,2789.75
12-JUL-2017,2801,2818,2774.3,2785.85,288437,2785.85
11-JUL-2017,2735.7,2803,2735.7,2792.75,393672,2792.75
10-JUL-2017,2844,2844,2700,2730.65,20831,2730.65
07-JUL-2017,2716,2733,2694.5,2708.25,290037,2708.25
06-JUL-2017,2734,2741,2722.9,2728.6,488894,2728.6
05-JUL-2017,2761.3,2784.45,2751,2771.25,251283,2771.25
04-JUL-2017,2790,2790,2755,2769.65,331944,2769.65
03-JUL-2017,2769,2793.5,2750.55,2789.35,335713,2789.35
30-JUN-2017,2796,2799.7,2764.45,2791.2,266443,2791.2
29-JUN-2017,2787.8,2812,2779.25,2801.3,224331,2801.3
28-JUN-2017,2789,2801,2770.2,2777.05,284660,2777.05
27-JUN-2017,2828.45,2829.15,2761,2779.3,322785,2779.3
23-JUN-2017,2850,2850.45,2817,2824.3,154968,2824.3
22-JUN-2017,2817.5,2851,2807.35,2845.7,223966,2845.7
21-JUN-2017,2812,2828.1,2790.5,2817.5,143712,2817.5
20-JUN-2017,2810,2827.95,2806.5,2815.3,274896,2815.3
19-JUN-2017,2855,2894,2815,2827.75,500836,2827.75
16-JUN-2017,2815,2829.7,2801.4,2809.8,209497,2809.8
15-JUN-2017,2819,2848.2,2808.55,2814.4,131874,2814.4
14-JUN-2017,2800,2838.95,2800,2825.15,157837,2825.15
13-JUN-2017,2825,2857,2821.7,2834.9,146666,2834.9
12-JUN-2017,2855.15,2866.4,2818.45,2824.6,365323,2824.6
09-JUN-2017,2872,2879,2832.55,2865.8,178737,2865.8
08-JUN-2017,2872.2,2895,2863.2,2868.15,142325,2868.15
07-JUN-2017,2852,2897.55,2852,2876,131500,2876
06-JUN-2017,2900,2920,2863,2873.55,136966,2873.55
05-JUN-2017,2850,2930.45,2850,2898.4,297406,2898.4
02-JUN-2017,2804,2870,2772.85,2852.85,381642,2852.85
01-JUN-2017,2848,2888.25,2828.3,2839.35,246574,2839.35
31-MAY-2017,2850,2866,2835,2845.95,430019,2845.95
30-MAY-2017,2837,2863.95,2822,2851.4,98514,2851.4
29-MAY-2017,2813,2850.9,2787.75,2837.95,155372,2837.95
26-MAY-2017,2820,2835,2797.05,2814.1,237938,2814.1
25-MAY-2017,2764,2833.75,2760.9,2822.8,389540,2822.8
24-MAY-2017,2815,2866.35,2750,2764.3,307723,2764.3
23-MAY-2017,2928,2928,2812,2824.95,482580,2824.95
22-MAY-2017,2987.7,3003.95,2900.5,2914.15,209411,2914.15
19-MAY-2017,2973.35,3019,2946.1,2972.65,246957,2972.65
18-MAY-2017,3018,3033,2962.05,2973.1,513008,2973.1
